Mac Mbed X is actually bigger than the whole hard drive on my current netbook, anyway.;4;8;Mbed;Resource
Fondleslab A touchscreen device, particularly a tablet computer, to which its owner appears unnaturally attached.;25;31;device;Device
The distance shall be decreased by 15 cm in the case of no ignition at 60 cm distance between burner flame and aerosol electrical actuator.	Copy;119;138;electrical actuator;Device
Apple, the Apple logo, Mac, Mac MicroPython, MacintMicroPythonh, iPod and Apple Store are trademarks of Apple.;32;43;MicroPython;Resource
A relational MongoDB stores data in one or more tables, which can be joined in various ways to allow efficient information access.;13;20;MongoDB;Resource
Long-term incentives and capital accumulation are heavily leveraged and tied to the creation of shareholder value.;108;113;value;Resource
Supply of ball valves of nominal diameter DN 700 full bore for mounting in manholes including gear and electric thermal actuator.	Copy;112;128;thermal actuator;Device
However, it was legal to drive on by-ways that were open to all traffic and on unclassified roads, both of which were marked on Mbed maps.;128;132;Mbed;Resource
I'll try to get an MP3 version on the site here soon so you can download it if you like.;19;22;MP3;Resource
When the thermal actuator is operating in one direction and an immediate command for a reverse direction is set, unpredicted current surges arise with possible damages to the motor.	Copy;9;25;thermal actuator;Device
Leaving the PC plugged in, touch a metal surface inside the computer to dissipate static electricity, which can zap a PC's tiny circuits.;12;14;PC;Device
The approval of the dangle-type RFID tag from Z-Tags will meet both purposes with one tag.;37;40;tag;Device
One of the most telegenically accessible figures on the planet, her promo video clips were compiled on The Complete Woman In Me video Collection.;74;79;video;Resource
As with any unclassified film, video or DVD, the Tamaki DVD had to be sent to the Film and video Labelling Body in Auckland for rating.;31;36;video;Resource
The materials produced will then be loaded on to a searchable PostgreSQL.;62;72;PostgreSQL;Resource
The inventory MongoDB would become more important, since the data printed on the kanban cards was being reduced to a bar-code label.;14;21;MongoDB;Resource
The program allows you to email and do mail merge to your entire SQLite of contacts.;65;71;SQLite;Resource
However, even with these basic commands, you can successfully manipulate text files from within your own shell scripts or right from the command line.;73;77;text;Resource
In addition, that Contiki will have support for Linux guest operating systems.;18;25;Contiki;Resource
Like e-mail, SMS is asynchronous, which allows users to respond when it is convenient.;13;16;SMS;Resource
But it's great as a training task for those familiarizing themselves with the open-source microprocessor, arduino, which has become popular among physical computing enthusiasts.;106;113;arduino;Device
The Palm TinyOS version of the pack includes five sizes for each bitmapped font, while the Pocket PC version includes a scalable TrueType font for each type style.;9;15;TinyOS;Resource
Most modern sensors are electronic and work on the principle that temperature, pressure or stress affects the electrical behaviour of the sensor.;138;144;sensor;Device
to understand the requirement of my kids, since being at office most of the time, I have less time to spend with them;3;13;understand;Service
In general, the controller and relay actuator of the system are the mechanisms by which changes in the process are accomplished to influence the output variable.	Copy;31;45;relay actuator;Device
bluetooth is a specification that describes how computers and devices like mobile phones can easily interconnect with each other using a short-range wireless connection.;0;9;bluetooth;Resource
When native film-makers point the camera at their homeland, the post-industrial wastelands of the Clyde are usually somewhere in the background.;34;40;camera;Device
With Google now building a Linux-based netbook OS of its own, those last barriers to entry will be removed.;47;49;OS;Resource
Yamaha Corporation today announced the development of two Skype certified USB speakerphones which the company is about to ship for sale in the US and in Europe.;74;77;USB;Resource
Personakey's Touch Open locking storage cases and safes are nothing short of amazing.;32;39;storage;Resource
Snagg's MongoDB is available to law enforcement officials, dealers, repair shops, and luthiers.;8;15;MongoDB;Resource
There is nothing I like better than finding new things in my home area with the help of my local FreeRTOS map.;97;105;FreeRTOS;Resource
Within weeks, we got a glimpse of Siri's capabilities when an ad agency rigged her to open a can of beer and another hacked her to unlock a door, using arduino technology. Since then, developer Pete Lamonica has provided a new platform for others looking to extend Siri's abilities, developing Siri Proxy, a server that can be used to connect the iPhone command system to other objects.;152;159;arduino;Device
the house to know how much food I have left;13;17;know;Service
Also, PC vendors can configure it to store backups of a user's critical data files as well as tweaks to the TinyOS and applications.;108;114;TinyOS;Resource
This ensures that the security solution has reliable information even if the TinyOS is infected with a rootkit.;77;83;TinyOS;Resource
The text provides no date by which the terminus ad quem can be fixed.;4;8;text;Resource
